TA_start,TA_end,TA_symptoms,TA_scores,TA_is_negated,TA_HPO_codes,jaccard_score
"['148', '256', '346', '398', '406', '421', '473', '560', '580', '712', '956', '982', '1185', '1411', '1458', '1768', '1889', '2137', '2368', '2608', '2618', '2865', '2908', '2921', '2955', '2976', '2990']","['153', '278', '367', '404', '419', '428', '481', '578', '601', '717', '976', '994', '1201', '1425', '1470', '1785', '1898', '2154', '2393', '2616', '2631', '2893', '2920', '2939', '2975', '2985', '3008']","['falls', 'changes in personality', 'behavioural  symptoms', 'apathy', 'disinhibition', 'anxiety', 'dementia', 'slurring of speech', 'difficulty swallowing', 'falls', 'urinary incontinence', 'constipation', 'ophthalmoparesis', 'downgaze palsy', 'upgaze palsy', 'square-wave jerks', 'nystagmus', 'square-wave jerks', 'convergence insufficiency', 'diplopia', 'double vision', 'Supranuclear ophthalmoplegia', 'Parkinsonism', 'Pseudobulbar palsy', 'cognitive impairment', 'Imbalance', 'walking difficulty']","[0.63, 0.99, 0.79, 0.92, 0.98, 0.92, 0.87, 0.99, 0.99, 0.63, 0.82, 0.98, 0.86, 1.0, 0.85, 0.99, 0.98, 0.99, 0.89, 0.98, 0.97, 0.75, 0.83, 0.99, 0.79, 1.0, 0.99]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0002527', 'HP:0000751', 'HP:0000708', 'HP:0000741', 'HP:0000734', 'HP:0000739', 'HP:0000726', 'HP:0001350', 'HP:0002015', 'HP:0002527', 'HP:0000020', 'HP:0002019', 'HP:0000597', 'HP:0025330', 'HP:0025331', 'HP:0025402', 'HP:0000639', 'HP:0025402', 'HP:0000619', 'HP:0000651', 'HP:0000651', 'HP:0000623', 'HP:0001300', 'HP:0007024', 'HP:0100543', 'HP:0002172', 'HP:0002355']",0.09523809523809523
"['343', '363', '401', '416']","['361', '377', '411', '438']","['Hepatosplenomegaly', 'enlarged liver', 'Neuropathy', 'cardiovascular disease']","[1.0, 0.93, 0.97, 1.0]","[False, False, False, False]","['HP:0001433', 'HP:0002240', 'HP:0009830', 'HP:0001626']",0.05128205128205128
"['203', '219', '237']","['215', '235', '247']","['listlessness', 'muscle stiffness', 'hypertonia']","[0.96, 0.85, 0.6]","[False, False, False]","['HP:0000741', 'HP:0003552', 'HP:0001276']",0.06060606060606061
"['0', '149', '176', '350', '383', '667', '684', '705', '827', '896', '919', '943', '1004', '1026', '1064']","['19', '174', '179', '369', '386', '675', '692', '713', '839', '917', '941', '958', '1011', '1037', '1076']","['Tetralogy of Fallot', 'ventricular septal defect', 'VSD', 'right-to-left shunt', 'TOF', 'cyanosis', 'cyanosis', 'cyanosis', 'heart murmur', 'difficulty in feeding', 'failure to gain weight', 'retarded growth', 'dyspnea', 'clubbing of', 'polycythemia']","[1.0, 0.61, 0.61, 0.6, 0.95, 0.92, 0.92, 0.92, 0.98, 0.99, 0.98, 0.93, 0.99, 0.76, 0.97]","[False, False, False, False, False, True, True, True, True, False, False, False, False, False, False]","['HP:0001636', 'HP:0001629', 'HP:0001629', 'HP:0001694', 'HP:0001636', 'HP:0000961', 'HP:0000961', 'HP:0000961', 'HP:0030148', 'HP:0011968', 'HP:0001508', 'HP:0001510', 'HP:0002094', 'HP:0001217', 'HP:0001901']",0.045454545454545456
"['663', '819', '852', '919', '979', '1054', '1091']","['678', '833', '865', '932', '993', '1067', '1105']","['erythromelalgia', 'thrombocytosis', 'thrombophilia', 'thrombophilia', 'thrombocytosis', 'thrombophilia', 'thrombocytosis']","[0.92, 0.99, 0.97, 0.97, 0.99, 0.97, 0.99]","[False, False, False, False, False, False, False]","['HP:0032147', 'HP:0001894', 'HP:0100724', 'HP:0100724', 'HP:0001894', 'HP:0100724', 'HP:0001894']",0.1111111111111111
"['52', '65', '166', '605', '709', '731']","['59', '74', '177', '629', '726', '734']","['purpura', 'petechiae', 'menorrhagia', 'intracerebral hemorrhage', 'internal bleeding', 'ITP']","[0.93, 1.0, 1.0, 0.99, 0.82, 0.97]","[False, False, False, False, False, False]","['HP:0000979', 'HP:0000967', 'HP:0000132', 'HP:0001342', 'HP:0011029', 'HP:0001973']",0.2
"['72', '193', '219', '250', '263', '452', '512', '760', '827', '854', '930', '1251', '1276']","['82', '211', '238', '256', '287', '463', '527', '770', '847', '873', '948', '1268', '1290']","['syndactyly', 'cardiac arrhythmia', 'heart malformations', 'autism', 'autism spectrum disorder', 'small teeth', 'dental cavities', 'syndactyly', 'hyperflexible joints', 'atrial fibrillation', 'facial deformities', 'caesarean section', 'fetal distress']","[0.98, 0.97, 0.98, 0.99, 1.0, 0.71, 0.88, 0.98, 0.91, 0.99, 0.98, 0.99, 0.85]","[False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001159', 'HP:0011675', 'HP:0001627', 'HP:0000717', 'HP:0000729', 'HP:0000691', 'HP:0000670', 'HP:0001159', 'HP:0005692', 'HP:0005110', 'HP:0001999', 'HP:0011410', 'HP:0025116']",0.09090909090909091
"['141', '171', '274', '333', '383', '487', '522', '567', '589', '627', '698', '724', '762', '783', '803', '834', '858', '902', '930', '969', '981', '1003']","['167', '179', '297', '348', '400', '510', '538', '587', '602', '647', '712', '743', '781', '801', '822', '853', '891', '920', '948', '979', '995', '1028']","['sensorineural hearing loss', 'deafness', 'conductive hearing loss', 'dysplastic ears', 'preauricular tags', 'Anorectal malformations', 'imperforate anus', 'rectovaginal fistula', 'anal stenosis', 'Kidney abnormalities', 'kidney failure', 'hypoplastic kidneys', 'multicystic kidneys', 'dysplastic kidneys', 'Heart abnormalities', 'tetralogy of fallot', 'defects of the ventricular septum', 'foot abnormalities', 'hypoplastic thumbs', 'syndactyly', 'webbed fingers', 'fusion of the wrist bones']","[0.91, 0.96, 0.83, 0.59, 0.56, 0.93, 0.82, 0.96, 0.8, 0.8, 0.97, 0.93, 0.99, 0.98, 0.92, 0.99, 0.91, 0.55, 0.6, 0.81, 0.88, 0.66]","[False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0000407', 'HP:0000365', 'HP:0000405', 'HP:0000377', 'HP:0000384', 'HP:0012732', 'HP:0002023', 'HP:0000143', 'HP:0002025', 'HP:0000077', 'HP:0000083', 'HP:0000089', 'HP:0000003', 'HP:0000110', 'HP:0001627', 'HP:0001636', 'HP:0001629', 'HP:0001760', 'HP:0009778', 'HP:0001159', 'HP:0006101', 'HP:0005048']",0.19298245614035087
"['53', '67', '85', '105', '204', '222', '1124', '1312']","['65', '83', '103', '121', '216', '232', '1139', '1327']","['coagulopathy', 'thrombocytopenia', 'hepatosplenomegaly', 'hepatic fibrosis', 'low-set ears', 'cutis laxa', 'Liver cirrhosis', 'liver cirrhosis']","[0.8, 0.91, 0.76, 0.84, 0.97, 0.58, 1.0, 1.0]","[False, False, False, False, False, False, False, False]","['HP:0003256', 'HP:0001873', 'HP:0001433', 'HP:0001395', 'HP:0000369', 'HP:0000973', 'HP:0001394', 'HP:0001394']",0.10869565217391304
"['0', '176', '437', '499', '551', '718', '1100', '1217', '1385', '1731', '1847', '1969', '2362', '2402', '2430', '2517', '2834', '2925', '2990', '3045', '3090']","['16', '180', '453', '511', '567', '734', '1116', '1232', '1401', '1747', '1863', '1976', '2374', '2424', '2458', '2533', '2846', '2937', '3002', '3049', '3106']","['Trichotillomania', 'arms', 'trichotillomania', 'hair-pulling', 'Trichotillomania', 'trichotillomania', 'trichotillomania', 'low self-esteem', 'trichotillomania', 'trichotillomania', 'trichotillomania', 'painful', 'loss of hair', 'carpal tunnel syndrome', 'gastrointestinal obstruction', 'trichotillomania', 'hair pulling', 'hair pulling', 'hair pulling', 'fall', 'trichotillomania']","[0.97, 0.98, 0.99, 0.93, 0.97, 0.99, 0.99, 0.96, 0.99, 0.99, 0.99, 1.0, 0.87, 0.99, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0, 0.99]","[False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0012167', 'HP:0006779', 'HP:0012167', 'HP:0012167', 'HP:0012167', 'HP:0012167', 'HP:0012167', 'HP:0031469', 'HP:0012167', 'HP:0012167', 'HP:0012167', 'HP:0012531', 'HP:0001596', 'HP:0012185', 'HP:0004796', 'HP:0012167', 'HP:0012167', 'HP:0012167', 'HP:0012167', 'HP:0002527', 'HP:0012167']",0.2
"['232', '260', '390', '401', '494', '531', '588', '612']","['254', '282', '399', '412', '515', '545', '596', '626']","['breathing difficulties', 'pigmentary retinopathy', 'hypotonia', 'muscle pain', 'peripheral neuropathy', 'MTP deficiency', 'myopathy', 'rhabdomyolysis']","[0.94, 0.99, 0.9, 0.99, 0.96, 0.99, 0.95, 0.99]","[False, False, False, False, False, False, False, False]","['HP:0002098', 'HP:0000580', 'HP:0001252', 'HP:0003326', 'HP:0009830', 'HP:0008181', 'HP:0003198', 'HP:0003201']",0.09836065573770492
"['56', '122', '198', '226', '935']","['73', '127', '207', '243', '940']","['trimethylaminuria', 'sweat', 'body odor', 'trimethylaminuria', 'sweat']","[0.98, 1.0, 0.99, 0.98, 1.0]","[False, False, False, False, False]","['HP:0003614', 'HP:0000975', 'HP:0500001', 'HP:0003614', 'HP:0000975']",0.1
"['93', '130', '180', '196', '223', '337', '355', '378', '423', '480', '1037', '1259', '1621', '1656', '1664', '1689', '1701', '1711', '1729', '1739', '1886', '2077', '2252', '2275', '2287', '2312', '2329']","['103', '157', '194', '221', '238', '350', '376', '403', '434', '487', '1048', '1283', '1642', '1662', '1687', '1699', '1709', '1727', '1737', '1747', '1896', '2098', '2269', '2285', '2305', '2322', '2343']","['spasticity', 'pyramidal tract dysfunction', 'brisk reflexes', 'extensor plantar reflexes', 'muscle weakness', 'abnormal gait', 'difficulty in walking', 'decreased vibratory sense', 'paresthesia', 'fatigue', 'adult onset', 'difficulty of swallowing', 'peripheral neuropathy', 'ataxia', 'intellectual disability', 'ichthyosis', 'epilepsy', 'optic neuropathy', 'dementia', 'deafness', 'spasticity', 'lower limb spasticity', 'cerebellar ataxia', 'spasticity', 'mental retardation', 'spasticity', 'leukodystrophy']","[0.96, 0.7, 0.95, 0.86, 0.99, 0.99, 1.0, 1.0, 1.0, 0.97, 0.72, 1.0, 1.0, 0.99, 0.99, 1.0, 1.0, 1.0, 0.99, 0.96, 0.96, 0.62, 1.0, 0.96, 0.98, 0.96, 0.99]","[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001257', 'HP:0002493', 'HP:0001348', 'HP:0003487', 'HP:0001324', 'HP:0001288', 'HP:0002355', 'HP:0002495', 'HP:0003401', 'HP:0012378', 'HP:0003581', 'HP:0002015', 'HP:0009830', 'HP:0010867', 'HP:0001249', 'HP:0008064', 'HP:0001250', 'HP:0001138', 'HP:0000726', 'HP:0000365', 'HP:0001257', 'HP:0002061', 'HP:0001251', 'HP:0001257', 'HP:0001249', 'HP:0001257', 'HP:0002415']",0.06896551724137931
"['99', '115', '134', '154']","['114', '133', '146', '169']","['Muscle weakness', 'Difficulty walking', 'Contractures', 'Joint looseness']","[0.88, 0.73, 0.67, 0.71]","[False, False, False, False]","['HP:0001324', 'HP:0002355', 'HP:0001371', 'HP:0001388']",0.05263157894736842
"['0', '63', '87']","['17', '82', '105']","['Urocanic aciduria', 'aggressive behavior', 'mental retardation']","[0.95, 0.72, 0.99]","[False, False, False]","['HP:0012237', 'HP:0000718', 'HP:0001249']",0.1
"['62', '146', '171', '193', '309', '326', '354', '441']","['79', '157', '191', '195', '324', '336', '379', '447']","['visual impairment', 'vision loss', 'retinitis pigmentosa', 'RP', 'night blindness', 'nyctalopia', 'loss of peripheral vision', 'macula']","[0.72, 0.76, 1.0, 1.0, 0.62, 1.0, 0.97, 0.84]","[False, False, False, False, False, False, False, False]","['HP:0000505', 'HP:0000572', 'HP:0000510', 'HP:0000510', 'HP:0000662', 'HP:0000662', 'HP:0007994', 'HP:0012733']",0.125
"['62', '146', '171', '193', '309', '326', '354', '441']","['79', '157', '191', '195', '324', '336', '379', '447']","['visual impairment', 'vision loss', 'retinitis pigmentosa', 'RP', 'night blindness', 'nyctalopia', 'loss of peripheral vision', 'macula']","[0.72, 0.76, 1.0, 1.0, 0.62, 1.0, 0.97, 0.84]","[False, False, False, False, False, False, False, False]","['HP:0000505', 'HP:0000572', 'HP:0000510', 'HP:0000510', 'HP:0000662', 'HP:0000662', 'HP:0007994', 'HP:0012733']",0.125
"['62', '146', '171', '193', '309', '326', '354', '441']","['79', '157', '191', '195', '324', '336', '379', '447']","['visual impairment', 'vision loss', 'retinitis pigmentosa', 'RP', 'night blindness', 'nyctalopia', 'loss of peripheral vision', 'macula']","[0.72, 0.76, 1.0, 1.0, 0.62, 1.0, 0.97, 0.84]","[False, False, False, False, False, False, False, False]","['HP:0000505', 'HP:0000572', 'HP:0000510', 'HP:0000510', 'HP:0000662', 'HP:0000662', 'HP:0007994', 'HP:0012733']",0.14285714285714285
"['62', '146', '171', '193', '309', '326', '354', '441']","['79', '157', '191', '195', '324', '336', '379', '447']","['visual impairment', 'vision loss', 'retinitis pigmentosa', 'RP', 'night blindness', 'nyctalopia', 'loss of peripheral vision', 'macula']","[0.72, 0.76, 1.0, 1.0, 0.62, 1.0, 0.97, 0.84]","[False, False, False, False, False, False, False, False]","['HP:0000505', 'HP:0000572', 'HP:0000510', 'HP:0000510', 'HP:0000662', 'HP:0000662', 'HP:0007994', 'HP:0012733']",0.2
"['66', '90', '147', '177']","['85', '113', '172', '195']","['Vertebral anomalies', 'Anorectal malformations', 'Tracheoesophageal fistula', 'Esophageal atresia']","[0.9, 0.93, 0.84, 0.99]","[False, False, False, False]","['HP:0003468', 'HP:0012732', 'HP:0002575', 'HP:0002032']",0.05970149253731343
"['185', '296', '647', '681', '863', '900', '1045', '1077', '1096', '1118', '1318', '1379', '1716', '1746', '1794', '1831', '1859']","['209', '324', '660', '693', '883', '920', '1057', '1091', '1114', '1134', '1331', '1392', '1735', '1769', '1813', '1845', '1871']","['congenital heart disease', 'velopharyngeal insufficiency', 'heart defects', 'hypocalcemia', 'kidney abnormalities', 'feeding difficulties', 'constipation', 'hypothyroidism', 'hypoparathyroidism', 'thrombocytopenia', 'schizophrenia', 'schizophrenia', 'Cardiac abnormality', 'interrupted aortic arch', 'tetralogy of Fallot', 'Thymic aplasia', 'Hypocalcemia']","[1.0, 0.99, 0.89, 0.89, 0.81, 0.93, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95, 0.78, 1.0, 0.98, 0.95]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001627', 'HP:0000220', 'HP:0001627', 'HP:0002901', 'HP:0000077', 'HP:0011968', 'HP:0002019', 'HP:0000821', 'HP:0000829', 'HP:0001873', 'HP:0100753', 'HP:0100753', 'HP:0001627', 'HP:0011611', 'HP:0001636', 'HP:0005359', 'HP:0002901']",0.10638297872340426
"['32', '45', '54', '67', '79', '145', '166', '181']","['44', '53', '66', '78', '93', '153', '180', '205']","['hypoglycemia', 'lethargy', 'hepatomegaly', 'muscle pain', 'cardiomyopathy', 'vomiting', 'Rhabdomyolysis', 'Hypoketotic Hypoglycemia']","[0.9, 1.0, 0.95, 0.83, 0.98, 0.81, 0.96, 0.99]","[False, False, False, False, False, False, False, False]","['HP:0001943', 'HP:0001254', 'HP:0002240', 'HP:0003326', 'HP:0001638', 'HP:0002013', 'HP:0003201', 'HP:0001985']",0.07017543859649122
"['55', '101', '112', '135', '238', '257', '275', '297', '347', '386', '590', '660', '669', '688', '851', '988', '1066']","['64', '110', '133', '150', '255', '273', '295', '313', '370', '426', '604', '667', '682', '710', '875', '995', '1072']","['headaches', 'dizziness', 'weakness of the limbs', 'vision problems', 'hemangioblastomas', 'pheochromocytoma', 'renal cell carcinoma', 'pancreatic cysts', 'endolymphatic sac tumor', 'papillary cystadenomas of the epididymis', 'loss of vision', 'strokes', 'heart attacks', 'cardiovascular disease', 'Spinal hemangioblastomas', 'tumours', 'tumour']","[1.0, 1.0, 0.9, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 0.97, 0.98, 0.99, 1.0, 0.99, 0.96, 0.93]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0002315', 'HP:0002321', 'HP:0003690', 'HP:0000505', 'HP:0010797', 'HP:0002666', 'HP:0005584', 'HP:0001737', 'HP:0030393', 'HP:0009715', 'HP:0000572', 'HP:0001297', 'HP:0001658', 'HP:0001626', 'HP:0009713', 'HP:0002664', 'HP:0002664']",0.15254237288135594
['237'],['263'],['sensorineural hearing loss'],[0.98],[False],['HP:0000407'],0.02564102564102564
['237'],['263'],['sensorineural hearing loss'],[0.98],[False],['HP:0000407'],0.0625
['237'],['263'],['sensorineural hearing loss'],[0.98],[False],['HP:0000407'],0.1111111111111111
['237'],['263'],['sensorineural hearing loss'],[0.98],[False],['HP:0000407'],0.07692307692307693
['237'],['263'],['sensorineural hearing loss'],[0.98],[False],['HP:0000407'],0.0
"['209', '242', '253', '299', '515', '544', '595', '630', '644', '654', '679', '692', '708']","['219', '251', '263', '312', '538', '565', '621', '642', '652', '677', '688', '702', '727']","['loose skin', 'thin hair', 'short ribs', 'camptodactyly', 'intellectual disability', 'poor coordination and', 'neurological abnormalities', 'speech delay', 'epilepsy', 'intellectual disability', 'hypotonia', 'hypertonia', 'behavioral problems']","[0.98, 0.98, 0.97, 0.58, 0.97, 0.94, 0.85, 0.92, 0.99, 0.97, 0.78, 0.7, 0.58]","[False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0000973', 'HP:0002213', 'HP:0000773', 'HP:0012385', 'HP:0001249', 'HP:0002370', 'HP:0000707', 'HP:0000750', 'HP:0001250', 'HP:0001249', 'HP:0001252', 'HP:0001276', 'HP:0000708']",0.12195121951219512
[],[],[],[],[],[],0.0
"['30', '88', '103', '120', '135', '141', '321']","['42', '102', '119', '134', '140', '147', '331']","[""Wilms' tumor"", 'abdominal mass', 'loss of appetite', 'abdominal pain', 'fever', 'nausea', 'varicocele']","[1.0, 0.91, 0.99, 0.96, 1.0, 0.99, 1.0]","[False, False, False, False, False, False, False]","['HP:0002667', 'HP:0031500', 'HP:0004396', 'HP:0002027', 'HP:0001945', 'HP:0002018', 'HP:0012871']",0.14285714285714285
['84'],['97'],['liver disease'],[0.98],[False],['HP:0001392'],0.0
"['159', '225', '256', '272', '308', '477', '502', '518', '531', '715', '856']","['168', '241', '267', '287', '314', '496', '509', '526', '539', '731', '868']","['petechiae', 'thrombocytopenia', 'nose bleeds', 'bloody diarrhea', 'eczema', 'autoimmune disorder', 'cancers', 'lymphoma', 'leukemia', 'thrombocytopenia', 'eosinophilia']","[0.99, 0.98, 0.95, 0.92, 0.76, 1.0, 0.97, 1.0, 1.0, 0.98, 1.0]","[False, False, False, False, False, False, False, False, False, False, False]","['HP:0000967', 'HP:0001873', 'HP:0000421', 'HP:0025085', 'HP:0000964', 'HP:0002960', 'HP:0002664', 'HP:0002665', 'HP:0001909', 'HP:0001873', 'HP:0001880']",0.09090909090909091
"['12', '59', '113', '127', '138', '175', '184', '201', '230', '261', '310', '345']","['15', '74', '125', '136', '157', '182', '192', '209', '258', '264', '322', '370']","['WPW', 'fast heart rate', 'palpitations', 'dizziness', 'shortness of breath', 'syncope', 'fainting', 'fainting', 'supraventricular tachycardia', 'WPW', 'sudden death', 'heart rhythm disturbances']","[1.0, 0.77, 1.0, 1.0, 1.0, 0.78, 0.98, 0.98, 0.79, 1.0, 0.97, 0.91]","[False, True, False, False, False, False, False, False, False, False, False, False]","['HP:0001716', 'HP:0001649', 'HP:0001962', 'HP:0002321', 'HP:0002094', 'HP:0001279', 'HP:0001279', 'HP:0001279', 'HP:0004755', 'HP:0001716', 'HP:0001699', 'HP:0011675']",0.11764705882352941
"['76', '157', '1112', '1141']","['90', '188', '1136', '1150']","['inelastic skin', 'delayed closure of the fontanel', 'inelasticity of the skin', 'wrinkling']","[0.99, 0.94, 0.86, 1.0]","[False, False, False, False]","['HP:0000973', 'HP:0000270', 'HP:0000973', 'HP:0100678']",0.025
"['204', '253', '275', '312', '402', '436', '452', '529', '572']","['212', '268', '287', '332', '411', '452', '464', '537', '591']","['freckles', 'solar keratoses', 'skin cancers', 'sensitive to the sun', 'freckling', 'Telangiectasia (', 'spider veins', 'dry skin', 'Corneal ulcerations']","[0.69, 0.96, 1.0, 0.84, 0.96, 0.88, 0.9, 0.97, 0.65]","[False, False, False, False, False, False, False, False, False]","['HP:0001480', 'HP:0025127', 'HP:0008069', 'HP:0000992', 'HP:0001480', 'HP:0001009', 'HP:0001009', 'HP:0000958', 'HP:0012804']",0.08333333333333333
